"geographic_region","labid.y","fieldid","POINT_X","POINT_Y","SpeciesIDL","SpeciesID_OSU","defecator","commonname","species","genus","family","order","class","phylum","speciessimpleidgroomed.y","idlevel","genusgroup","familygroup","ordergroup","generalgroup","taxasizegroup","best_match_pid.mean","total_reads","rep_reads","spec_reads","p_reads","replicates"
"CA","YOS0028","YOSE_JGL_15AUG19_006",297668.0278,4185003.1369,"Canis latrans","Canis latrans","Canis latrans","Chicken","Gallus gallus","Gallus","Phaisianidae","Galliformes","Aves","Chordata","Gallus gallus","Species","Chickens","Upland birds","Upland birds","Birds","BirdsMedium",100,139683,29414,86749,0.621041930657274,1
"CA","YOS0028","YOSE_JGL_15AUG19_006",297668.0278,4185003.1369,"Canis latrans","Canis latrans","Canis latrans","","","Salvelinus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Salvelinus sp.","Genus","Salmon and trout","Salmon and trout","Salmon and trout","Fishes","Fishes",100,139683,29414,50912,0.364482435228338,1
"CA","YOS0029","YOSE_JGL_15AUG19_007",297227.5477,4185186.4582,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",97.98,31300,2784,29742,0.950223642172524,1
"CA","YOS0029","YOSE_JGL_15AUG19_007",297227.5477,4185186.4582,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,31300,2784,29742,0.950223642172524,1
"CA","YOS0029","YOSE_JGL_15AUG19_007",297227.5477,4185186.4582,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,31300,2784,29742,0.950223642172524,1
"CA","YOS0029","YOSE_JGL_15AUG19_007",297227.5477,4185186.4582,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,31300,21114,29742,0.950223642172524,1
"CA","YOS0029","YOSE_JGL_15AUG19_007",297227.5477,4185186.4582,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,31300,21114,29742,0.950223642172524,1
"CA","YOS0029","YOSE_JGL_15AUG19_007",297227.5477,4185186.4582,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",97.98,31300,21114,29742,0.950223642172524,1
"CA","YOS0029","YOSE_JGL_15AUG19_007",297227.5477,4185186.4582,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",97.98,31300,7402,29742,0.950223642172524,1
"CA","YOS0029","YOSE_JGL_15AUG19_007",297227.5477,4185186.4582,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,31300,7402,29742,0.950223642172524,1
"CA","YOS0029","YOSE_JGL_15AUG19_007",297227.5477,4185186.4582,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,31300,7402,29742,0.950223642172524,1
"CA","YOS0030","YOSE_JGL_15AUG19_009",296441.0331,4185747.3777,"Canis latrans","Canis latrans","Canis latrans","White-tailed jackrabbit","Lepus townsendii","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus townsendii","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",100,8153,6094,1337,0.163988715810131,1
"CA","YOS0030","YOSE_JGL_15AUG19_009",296441.0331,4185747.3777,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,8153,6094,6816,0.836011284189869,1
"CA","YOS0030","YOSE_JGL_15AUG19_009",296441.0331,4185747.3777,"Canis latrans","Canis latrans","Canis latrans","White-tailed jackrabbit","Lepus townsendii","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus townsendii","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",100,8153,1071,1337,0.163988715810131,1
"CA","YOS0030","YOSE_JGL_15AUG19_009",296441.0331,4185747.3777,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,8153,1071,6816,0.836011284189869,1
"CA","YOS0030","YOSE_JGL_15AUG19_009",296441.0331,4185747.3777,"Canis latrans","Canis latrans","Canis latrans","White-tailed jackrabbit","Lepus townsendii","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus townsendii","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",100,8153,988,1337,0.163988715810131,1
"CA","YOS0030","YOSE_JGL_15AUG19_009",296441.0331,4185747.3777,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,8153,988,6816,0.836011284189869,1
"CA","YOS0031","YOSE_JGL_15AUG19_010",296378.8104,4185784.8198,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,1537,0,1537,1,0
"CA","YOS0031","YOSE_JGL_15AUG19_010",296378.8104,4185784.8198,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,1537,248,1537,1,1
"CA","YOS0031","YOSE_JGL_15AUG19_010",296378.8104,4185784.8198,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,1537,1289,1537,1,1
"CA","YOS0032","YOSE_JGL_15AUG19_011",296220.6069,4185284.9897,"Urocyon cinereoargenteus","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,47993,10184,47993,1,1
"CA","YOS0032","YOSE_JGL_15AUG19_011",296220.6069,4185284.9897,"Urocyon cinereoargenteus","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,47993,13452,47993,1,1
"CA","YOS0032","YOSE_JGL_15AUG19_011",296220.6069,4185284.9897,"Urocyon cinereoargenteus","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,47993,24357,47993,1,1
"CA","YOS0033","YOSE_JGL_15AUG19_012",296436.955,4185826.1308,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,121612,5917,117562,0.966697365391573,1
"CA","YOS0033","YOSE_JGL_15AUG19_012",296436.955,4185826.1308,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,121612,5917,117562,0.966697365391573,1
"CA","YOS0033","YOSE_JGL_15AUG19_012",296436.955,4185826.1308,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,121612,94375,117562,0.966697365391573,1
"CA","YOS0033","YOSE_JGL_15AUG19_012",296436.955,4185826.1308,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,121612,94375,117562,0.966697365391573,1
"CA","YOS0033","YOSE_JGL_15AUG19_012",296436.955,4185826.1308,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,121612,21320,117562,0.966697365391573,1
"CA","YOS0033","YOSE_JGL_15AUG19_012",296436.955,4185826.1308,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,121612,21320,117562,0.966697365391573,1
"CA","YOS0034","YOSE_JGL_15AUG19_013",296842.9479,4185502.7808,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,283,205,283,1,1
"CA","YOS0034","YOSE_JGL_15AUG19_013",296842.9479,4185502.7808,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,283,78,283,1,1
"CA","YOS0034","YOSE_JGL_15AUG19_013",296842.9479,4185502.7808,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,283,0,283,1,0
"CA","YOS0035","YOSE_JGL_15AUG19_014",297033.698,4185394.9927,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,14182,6503,14182,1,1
"CA","YOS0035","YOSE_JGL_15AUG19_014",297033.698,4185394.9927,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,14182,6146,14182,1,1
"CA","YOS0035","YOSE_JGL_15AUG19_014",297033.698,4185394.9927,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,14182,1533,14182,1,1
"CA","YOS0036","YOSE_JGL_15AUG19_015",297440.4755,4184947.1093,"Canis latrans","Canis latrans","Canis latrans","White-tailed jackrabbit","Lepus townsendii","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus townsendii","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",100,23661,4579,15058,0.636405900004226,1
"CA","YOS0036","YOSE_JGL_15AUG19_015",297440.4755,4184947.1093,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,23661,4579,7510,0.317399940830903,1
"CA","YOS0036","YOSE_JGL_15AUG19_015",297440.4755,4184947.1093,"Canis latrans","Canis latrans","Canis latrans","White-tailed jackrabbit","Lepus townsendii","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus townsendii","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",100,23661,10905,15058,0.636405900004226,1
"CA","YOS0036","YOSE_JGL_15AUG19_015",297440.4755,4184947.1093,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,23661,10905,7510,0.317399940830903,1
"CA","YOS0036","YOSE_JGL_15AUG19_015",297440.4755,4184947.1093,"Canis latrans","Canis latrans","Canis latrans","White-tailed jackrabbit","Lepus townsendii","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus townsendii","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",100,23661,8177,15058,0.636405900004226,1
"CA","YOS0036","YOSE_JGL_15AUG19_015",297440.4755,4184947.1093,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,23661,8177,7510,0.317399940830903,1
"CA","YOS0037","YOSE_JGL_16AUG19_001",295844.6295,4182459.4839,"Urocyon cinereoargenteus","Canis latrans","Canis latrans","White-tailed jackrabbit","Lepus townsendii","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus townsendii","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",100,9754,2363,9754,1,1
"CA","YOS0037","YOSE_JGL_16AUG19_001",295844.6295,4182459.4839,"Urocyon cinereoargenteus","Canis latrans","Canis latrans","White-tailed jackrabbit","Lepus townsendii","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus townsendii","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",100,9754,4180,9754,1,1
"CA","YOS0037","YOSE_JGL_16AUG19_001",295844.6295,4182459.4839,"Urocyon cinereoargenteus","Canis latrans","Canis latrans","White-tailed jackrabbit","Lepus townsendii","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus townsendii","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",100,9754,3211,9754,1,1
"CA","YOS0038","YOSE_JGL_16AUG19_002",295433.5273,4182410.4647,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,54297,17279,54297,1,1
"CA","YOS0038","YOSE_JGL_16AUG19_002",295433.5273,4182410.4647,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",97.98,54297,17279,54297,1,1
"CA","YOS0038","YOSE_JGL_16AUG19_002",295433.5273,4182410.4647,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",97.98,54297,27269,54297,1,1
"CA","YOS0038","YOSE_JGL_16AUG19_002",295433.5273,4182410.4647,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,54297,27269,54297,1,1
"CA","YOS0038","YOSE_JGL_16AUG19_002",295433.5273,4182410.4647,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",97.98,54297,9749,54297,1,1
"CA","YOS0038","YOSE_JGL_16AUG19_002",295433.5273,4182410.4647,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,54297,9749,54297,1,1
"CA","YOS0039","YOSE_JGL_16AUG19_003",295289.6679,4182373.5099,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,9017,2829,9017,1,1
"CA","YOS0039","YOSE_JGL_16AUG19_003",295289.6679,4182373.5099,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,9017,2829,9017,1,1
"CA","YOS0039","YOSE_JGL_16AUG19_003",295289.6679,4182373.5099,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,9017,3923,9017,1,1
"CA","YOS0039","YOSE_JGL_16AUG19_003",295289.6679,4182373.5099,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,9017,3923,9017,1,1
"CA","YOS0039","YOSE_JGL_16AUG19_003",295289.6679,4182373.5099,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,9017,2265,9017,1,1
"CA","YOS0039","YOSE_JGL_16AUG19_003",295289.6679,4182373.5099,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,9017,2265,9017,1,1
